Sample_ID,Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Fiber,Density,Oil_Content,Resin,Pesticide_Level,PH_Value,Quality_Label
SMP_13351,5.1868,1.0999,2.9013,0.8815,0.2908,0.3274,15.5848,0.7487,10.2075,1.8822,0.0998,5.5029,Low
SMP_00841,6.3538,1.5570,2.6395,0.5474,0.0645,0.3450,17.1618,0.7918,12.5730,1.0676,0.0222,4.9843,High
SMP_03889,7.0041,1.3791,2.4755,0.8249,0.1275,0.2692,17.4049,0.8729,11.8166,1.2322,0.0033,4.5875,High
SMP_01643,7.9114,1.4269,1.9794,0.5179,0.0843,0.3213,13.2870,0.5850,9.6626,0.5085,0.0402,4.8173,Medium
SMP_08510,4.5136,1.1865,2.1254,0.2262,0.3381,0.2978,14.9780,1.1770,11.7376,2.3302,0.0610,5.2786,Low
SMP_04677,5.3115,1.1273,3.4658,0.9829,0.4392,0.1364,18.4165,0.9443,6.2878,1.1544,0.0690,6.9104,High
SMP_09305,5.7558,1.4153,1.6136,0.6230,0.1676,0.1561,17.4970,0.9521,7.9314,2.0761,0.0027,7.4651,High
SMP_02667,6.5175,1.3431,2.0719,0.6023,0.4277,0.4052,11.1866,0.6719,5.2666,0.5200,0.0225,6.8980,Low
SMP_01973,6.4812,1.8566,2.2922,0.3086,0.0565,0.3614,14.9311,1.0475,11.9469,2.9699,0.0511,5.7816,Medium
SMP_12417,5.5970,1.7009,2.3591,0.8596,0.3772,0.3322,13.1728,0.5202,8.7133,2.4326,0.0892,7.0530,Medium
SMP_08240,5.9585,1.6773,3.0868,0.4073,0.2934,0.2996,13.7325,1.0684,5.1027,1.2753,0.0833,7.1164,Medium
SMP_01150,6.9665,1.6935,1.6271,0.3276,0.3330,0.4049,18.7649,1.0965,14.6489,1.9535,0.0909,6.9256,High
SMP_04093,5.8386,1.5341,1.6092,0.7602,0.4233,0.4629,15.1704,0.7903,13.3094,2.3817,0.0868,6.4672,Medium
SMP_10326,4.0522,1.2939,1.6723,0.9825,0.1598,0.3707,12.5714,0.5557,5.6287,2.8154,0.0097,6.9943,Low
SMP_00766,5.7173,1.4079,1.2849,0.7086,0.3660,0.3884,17.2848,0.5001,14.5393,2.5356,0.0904,4.5470,High
SMP_08031,4.1906,1.2898,2.1062,0.3438,0.4418,0.4858,17.7080,0.8337,6.4577,2.6802,0.0842,4.9869,Medium
SMP_13149,4.5600,1.4737,2.8300,0.3356,0.2827,0.2661,11.0453,1.0571,5.9353,1.8657,0.0038,5.4041,Low
SMP_12959,6.0189,1.9766,2.3165,0.9490,0.1962,0.1405,13.4374,1.1227,8.3846,2.4833,0.0317,7.4812,Medium
SMP_03873,6.6288,1.6870,2.8992,0.4069,0.3037,0.2081,18.3455,0.9196,7.4341,2.7494,0.0581,5.9851,High
SMP_08440,4.3076,1.6510,2.5794,0.6032,0.1092,0.2212,14.6986,1.0142,7.2291,2.5022,0.0320,6.4971,Medium
SMP_08846,6.9596,1.6686,2.6292,0.4906,0.2265,0.2091,19.1614,0.7582,10.5472,1.6433,0.0661,7.4453,High
SMP_02621,4.5419,1.5797,2.7759,0.7080,0.2272,0.1551,14.9949,1.1234,9.6873,0.9893,0.0094,7.3318,High
SMP_13540,5.9082,1.1063,1.2834,0.4990,0.0589,0.3865,19.2533,0.7294,11.4498,2.7841,0.0229,6.1304,High
SMP_03027,6.7072,1.9247,1.3642,0.3879,0.2051,0.1929,11.4221,0.8407,13.3444,2.8864,0.0130,6.9695,Medium
SMP_04732,4.5689,1.0228,1.3139,0.7663,0.2349,0.1470,17.3902,0.6363,10.8905,2.3539,0.0609,7.4810,High
SMP_04103,7.2793,1.7927,2.2591,0.6950,0.3977,0.2934,19.0596,0.8060,13.9203,1.9569,0.0427,4.5123,High
SMP_09480,7.9740,1.8735,1.8981,0.9879,0.0814,0.2396,15.5520,0.9347,13.0516,2.3417,0.0689,7.4231,High
SMP_11248,6.5056,1.3552,2.3797,0.4147,0.0865,0.2049,10.1037,1.0408,14.6662,1.2656,0.0718,6.0708,Low
SMP_09809,7.4105,1.8002,3.4141,0.5686,0.0563,0.4609,10.3571,1.0822,10.1876,2.9143,0.0243,6.0380,Low
SMP_10688,7.9918,1.1499,2.6454,0.4413,0.2947,0.3858,13.0234,0.5717,11.5700,0.5639,0.0225,4.5261,Medium
SMP_10531,7.6436,1.7770,3.3278,0.7955,0.4897,0.4034,11.4831,0.5696,7.4622,0.8437,0.0565,6.4823,Medium
SMP_08987,7.9903,1.1668,3.2783,0.9282,0.3378,0.1196,15.0937,0.5485,8.3154,0.5433,0.0046,6.5917,High
SMP_02686,7.3511,1.6981,1.0362,0.3085,0.3227,0.3010,15.2794,0.6624,11.7501,1.1661,0.0390,5.6068,Medium
SMP_09385,5.2663,1.3302,2.9459,0.5894,0.2372,0.1251,19.7048,1.0651,5.5631,0.6161,0.0253,4.6526,High
SMP_09746,5.7968,1.9908,1.9132,0.1660,0.3697,0.2195,17.0591,0.5532,14.8711,2.4902,0.0689,6.4282,High
SMP_06819,7.0505,1.7887,1.3422,0.7542,0.2806,0.4850,17.8757,0.9098,11.0362,0.9473,0.0894,6.1778,High
SMP_00912,4.8356,1.7752,2.0828,0.2729,0.4570,0.1793,10.2581,0.5142,11.2232,2.1542,0.0312,5.4601,Low
SMP_08792,5.9726,1.5044,1.3298,0.2537,0.1959,0.1324,18.3331,0.5684,7.2834,2.0932,0.0931,4.9042,Medium
SMP_12733,6.7306,1.3669,2.5595,0.1317,0.4041,0.3220,10.4999,0.8192,11.0257,0.6955,0.0986,6.7283,Low
SMP_07078,4.8928,1.3875,3.2103,0.4263,0.2955,0.1359,13.2471,0.5992,10.6156,1.6495,0.0265,7.4989,Medium
SMP_01346,5.8075,1.1925,3.2353,0.9682,0.2655,0.1417,17.8530,0.9880,8.5468,2.7186,0.0976,6.1736,High
SMP_01445,7.1447,1.2698,2.8326,0.6493,0.1265,0.4621,12.0065,1.1928,5.0732,1.1588,0.0200,4.5420,Low
SMP_05652,4.8758,1.1830,3.1271,0.2668,0.3476,0.1474,15.9356,0.8050,9.0867,2.6415,0.0168,6.2857,Medium
SMP_03500,4.8759,1.8891,1.3245,0.6548,0.3615,0.3631,13.1603,1.1129,12.6981,1.7756,0.0604,6.1992,Low
SMP_09153,6.4866,1.7860,1.6666,0.3622,0.4476,0.1916,16.7998,1.1433,14.5228,1.2580,0.0951,4.9140,Medium
SMP_11296,7.1154,1.8577,3.4390,0.7720,0.3082,0.4259,12.5794,1.1110,12.8149,0.9173,0.0852,6.9927,Medium
SMP_08013,7.4423,1.9155,2.6486,0.4474,0.1164,0.1028,16.4793,0.7785,5.7968,1.1967,0.0469,6.8508,High
SMP_02423,5.5728,1.4879,1.8739,0.9433,0.3032,0.4372,17.6073,0.9629,9.9689,0.5055,0.0614,5.5679,Medium
SMP_04902,6.6287,1.0325,1.1893,0.6158,0.1447,0.4100,17.7237,0.9970,14.0361,0.8521,0.0260,5.2569,Medium
SMP_02733,6.8804,1.6247,2.2865,0.3701,0.3398,0.4634,10.0692,0.5938,6.1978,2.8081,0.0663,7.3554,Low
SMP_00081,4.3312,1.6032,1.6134,0.4504,0.1800,0.2423,17.1905,0.7080,10.6641,1.6902,0.0664,7.3105,High
SMP_04218,5.4507,1.0398,1.5622,0.4436,0.4405,0.3048,16.4887,0.7540,11.0292,2.5389,0.0302,7.2968,High
SMP_13887,4.5247,1.2911,2.0433,0.1629,0.1269,0.3819,14.5308,1.1553,8.4302,2.9045,0.0579,5.2481,Low
SMP_10465,7.0722,1.9843,2.5442,0.6559,0.2875,0.4609,13.3176,0.6330,7.2886,2.6501,0.0170,5.9987,Low
SMP_06903,5.9379,1.6704,1.3108,0.6450,0.4297,0.1837,14.2779,0.8492,13.3122,2.4285,0.0770,6.5372,Medium
SMP_04875,5.8595,1.0745,3.0924,0.5444,0.3606,0.4285,10.5118,0.7361,5.2512,0.6241,0.0038,5.9338,Low
SMP_11798,6.4577,1.3837,1.2348,0.3723,0.3137,0.2674,15.1310,0.9786,9.3190,0.9848,0.0078,5.7562,Low
SMP_05900,4.3472,1.9822,2.1446,0.4538,0.1397,0.2982,16.3522,0.7133,9.8042,1.0928,0.0528,6.8617,High
SMP_09514,4.1174,1.7893,1.9398,0.4456,0.3157,0.3375,11.0568,0.9438,6.7539,1.2374,0.0484,6.5020,Low
SMP_01573,6.9832,1.1866,1.5888,0.8137,0.0920,0.2750,10.2307,0.7428,11.9899,0.7253,0.0889,7.2285,Low
SMP_12996,7.8369,1.1328,3.0504,0.3992,0.4079,0.4195,16.9654,0.7851,5.9693,2.3885,0.0289,5.0812,Medium
SMP_00880,5.1861,1.1593,2.0885,0.4618,0.3091,0.3334,17.4999,0.8570,6.0483,2.6458,0.0310,7.4139,High
SMP_01579,6.8839,1.9041,1.0846,0.5028,0.3557,0.1381,14.1061,1.1596,9.3594,2.9636,0.0057,6.6535,Medium
SMP_06473,7.6366,1.9808,2.9391,0.4181,0.2326,0.4479,12.8019,0.5994,13.2281,0.9834,0.0908,6.2871,Medium
SMP_01510,5.6711,1.1595,2.2652,0.1767,0.0710,0.3080,12.4790,0.5668,9.2392,2.7879,0.0725,6.9469,Medium
SMP_01897,7.3992,1.7978,3.4670,0.7275,0.3880,0.4932,10.0700,0.9439,12.3898,2.7946,0.0884,7.0259,Medium
SMP_08964,6.9533,1.0990,2.8003,0.8069,0.3719,0.3709,13.9034,0.8386,7.1185,2.2306,0.0210,6.1740,Medium
SMP_04113,7.1126,1.4700,2.8535,0.9180,0.2131,0.4958,11.4982,0.9508,5.3477,1.0327,0.0634,4.6386,Low
SMP_10141,6.7547,1.5727,1.5952,0.1968,0.1606,0.4658,12.2571,0.8023,9.4091,2.8109,0.0116,5.9356,Low
SMP_01846,6.0355,1.2980,1.3980,0.8472,0.4872,0.2397,12.9096,0.9211,12.7533,1.6386,0.0631,6.6497,Medium
SMP_13943,6.4298,1.1188,2.2106,0.9491,0.4730,0.4960,12.2135,1.0625,10.9262,2.4277,0.0649,5.2152,Low
SMP_09752,7.3689,1.5438,1.5716,0.8025,0.3405,0.3614,13.1081,0.7820,10.3605,1.4254,0.0364,7.0319,Medium
SMP_09283,5.2222,1.8612,1.8026,0.3514,0.3829,0.3315,13.5930,0.9033,14.1945,1.6264,0.0005,6.7015,Medium
SMP_07566,4.4735,1.2252,2.7208,0.6142,0.2872,0.3257,11.2006,0.6153,10.4281,1.5171,0.0464,7.1375,Low
SMP_05195,5.4772,1.5375,3.1706,0.5885,0.3494,0.3720,18.7757,1.0438,14.7704,0.5501,0.0208,7.2914,High
SMP_05419,6.5143,1.8970,2.5018,0.8438,0.1292,0.2049,14.4407,1.0962,9.2656,2.0687,0.0396,6.9172,High
SMP_13897,5.5257,1.9920,1.1997,0.8054,0.4387,0.4190,18.6944,0.7144,14.5251,2.6996,0.0651,7.2244,High
SMP_13134,7.5570,1.2854,1.7551,0.7078,0.3985,0.4692,13.1774,0.7299,10.8139,1.1416,0.0215,5.5561,Low
SMP_07414,7.3729,1.5986,2.5018,0.4716,0.3439,0.4842,12.9963,0.6405,14.5814,0.6505,0.0840,7.2294,Medium
SMP_14116,7.6175,1.1017,1.9956,0.9121,0.1496,0.4668,19.7424,1.1502,10.0328,2.0416,0.0922,6.5477,High
SMP_05406,5.8876,1.5761,2.8242,0.8658,0.1073,0.2112,13.9760,0.9659,8.9568,1.0973,0.0034,7.0276,High
SMP_08311,5.4517,1.4106,1.1228,0.7648,0.4965,0.4914,13.1121,1.1729,9.0766,1.4682,0.0832,6.8754,Medium
SMP_03615,7.3640,1.5257,2.9300,0.1463,0.4097,0.3096,14.4942,0.5782,12.4157,0.8280,0.0193,4.8793,Medium
SMP_02109,7.2673,1.2091,1.8354,0.6980,0.3026,0.2844,18.9975,0.6538,12.4142,0.8977,0.0616,7.1119,High
SMP_12438,7.6378,1.2434,1.2715,0.8303,0.3488,0.1597,10.0474,1.0447,13.7995,2.1367,0.0849,6.5020,Low
SMP_08249,6.3270,1.6142,2.3806,0.4560,0.1336,0.4911,14.7797,1.1552,7.5983,0.7714,0.0637,7.0541,Medium
SMP_14948,5.2309,1.3960,1.8535,0.9612,0.3130,0.2088,13.6841,0.8163,11.7741,1.5458,0.0731,7.0203,Medium
SMP_11377,5.9422,1.9828,1.4319,0.6442,0.3371,0.4378,11.4844,1.1333,11.7919,2.9836,0.0536,6.3836,Low
SMP_14127,5.9991,1.7497,1.6643,0.4223,0.4121,0.1126,17.7251,0.7383,14.8658,2.8319,0.0536,4.7542,High
SMP_07760,6.8284,1.0840,1.4368,0.6428,0.4589,0.1351,14.3331,0.6401,6.8034,2.3253,0.0827,7.2635,Medium
SMP_12696,6.2711,1.4936,1.5617,0.9932,0.4070,0.2123,17.9487,0.6737,7.8031,2.7238,0.0903,6.9435,High
SMP_05654,7.2139,1.5685,1.0848,0.1818,0.4388,0.1133,12.9855,0.8969,7.1344,1.0606,0.0777,5.3730,Low
SMP_13211,7.3215,1.5483,2.6102,0.5695,0.2534,0.3672,12.2896,0.6993,7.0779,1.9711,0.0906,7.3850,Medium
SMP_08432,7.3459,1.7525,2.0950,0.4729,0.2276,0.1207,16.0604,1.0586,12.4406,1.9571,0.0358,6.5845,High
SMP_06828,7.4557,1.4664,3.1576,0.6882,0.3588,0.1693,12.4510,0.9814,7.6564,1.7251,0.0490,5.2022,Low
SMP_14745,6.6730,1.1217,3.4173,0.7294,0.3018,0.1012,14.1090,0.9114,12.3311,1.7220,0.0126,5.8815,Medium
SMP_04326,7.6126,1.2229,1.2804,0.4429,0.1327,0.2573,12.0742,1.1078,10.6791,1.7440,0.0788,4.8912,Low
SMP_03220,7.2232,1.4470,1.0088,0.9501,0.1651,0.4323,18.1642,0.6137,9.7401,0.6005,0.0355,6.6930,High
SMP_09643,7.1164,1.6994,1.4056,0.5213,0.1048,0.2625,12.8251,0.9322,12.4481,2.7845,0.0048,6.7295,Medium
SMP_06346,7.5330,1.8505,2.7424,0.3701,0.0921,0.4113,12.1788,0.8087,10.3086,2.2137,0.0488,6.5836,Medium
SMP_06885,5.3415,1.8262,2.5509,0.8494,0.2065,0.1045,12.2166,1.0701,8.1687,1.2992,0.0450,5.3241,Low
SMP_01194,4.5062,1.0489,3.1949,0.1719,0.1168,0.1089,16.2834,0.9077,14.8691,2.7174,0.0411,5.6148,Medium
SMP_00046,7.8163,1.6062,1.5717,0.7046,0.3282,0.2433,11.1356,0.9702,10.2031,2.4308,0.0521,7.0566,Medium
SMP_13955,4.0721,1.4820,2.3852,0.3244,0.4754,0.3816,10.7799,1.1691,11.1670,0.8684,0.0089,4.8507,Low
SMP_00977,6.7583,1.4089,1.5154,0.4625,0.0842,0.3782,12.5275,0.7180,6.2109,2.6617,0.0494,6.2165,Low
SMP_11891,6.9433,1.6146,3.3523,0.5859,0.2136,0.3781,12.4413,0.8659,13.9439,1.6006,0.0425,5.5116,Low
SMP_02964,5.9862,1.0071,2.4784,0.8183,0.1628,0.1152,18.0718,1.1834,5.7657,2.8451,0.0360,7.3244,High
SMP_01585,4.5415,1.1429,2.8884,0.7492,0.2202,0.1310,10.1210,0.7018,5.0923,1.0752,0.0420,4.8643,Low
SMP_09460,4.8073,1.0585,2.9815,0.5017,0.4898,0.3860,12.8859,1.1870,13.7082,1.2902,0.0291,6.0073,Low
SMP_04516,5.0647,1.6434,1.2457,0.1111,0.2743,0.2846,11.9152,0.7007,5.3068,2.4945,0.0302,5.1584,Low
SMP_12800,6.2695,1.1689,2.7430,0.9489,0.4849,0.3082,18.4881,1.0296,8.6714,1.5185,0.0413,4.6396,High
SMP_11039,7.0377,1.3918,1.4001,0.3228,0.1819,0.1412,14.0233,1.1597,6.9460,2.9452,0.0487,6.7753,Medium
SMP_01976,7.4356,1.3011,3.3525,0.3530,0.4671,0.4856,11.4550,1.1822,5.8573,1.0465,0.0445,7.4808,Medium
SMP_03913,4.5812,1.4991,2.8912,0.3680,0.3417,0.1797,11.3570,0.7522,8.8921,2.4026,0.0461,4.7438,Low
SMP_09812,5.2139,1.7643,1.5118,0.6817,0.0886,0.4208,13.1476,1.1809,9.6006,1.1430,0.0126,7.4606,Medium
SMP_06718,6.1672,1.5959,2.5633,0.1541,0.4528,0.1562,14.2444,0.7045,10.5375,2.9038,0.0413,6.3096,Medium
SMP_04412,5.8367,1.6359,1.0313,0.1973,0.0911,0.2499,16.2201,1.1972,7.5408,0.8399,0.0415,4.9380,Medium
SMP_12864,5.3461,1.0256,2.9798,0.3695,0.3243,0.4573,12.5954,1.1258,6.7999,1.1235,0.0560,6.1006,Low
SMP_08995,5.1983,1.7021,2.8102,0.6734,0.2499,0.1089,15.7401,0.9286,7.4024,1.0081,0.0865,5.0396,Medium
SMP_12656,7.3201,1.7982,2.4566,0.5338,0.3435,0.2099,15.3873,0.9758,5.9168,2.3903,0.0474,7.3516,High
SMP_10951,4.3945,1.4155,2.2756,0.6841,0.2940,0.1006,11.2944,1.0828,12.8831,0.5427,0.0015,7.0535,Medium
SMP_11676,6.9033,1.4913,2.9952,0.7664,0.1638,0.1600,13.6867,0.6840,8.5370,0.6690,0.0454,6.5026,Medium
SMP_11881,7.7913,1.7177,1.0796,0.5310,0.2706,0.1172,19.1088,1.0348,7.0524,2.1304,0.0813,7.0624,High
SMP_02841,7.7769,1.4126,2.4174,0.8968,0.1947,0.3697,17.5717,0.7314,6.6435,1.7573,0.0357,5.2994,Medium
SMP_07909,5.8313,1.2224,1.6509,0.5814,0.1556,0.2595,10.7441,1.1969,11.1669,0.8652,0.0131,5.9499,Low
SMP_08085,6.6674,1.5552,1.2526,0.8424,0.4203,0.1475,12.0389,0.6753,10.2565,2.8623,0.0666,6.5433,Low
SMP_07977,5.4720,1.2268,2.6501,0.8278,0.0599,0.3530,19.0093,0.5619,13.9926,0.7944,0.0997,6.0353,High
SMP_06212,5.5701,1.5663,1.6150,0.3794,0.1132,0.4108,10.7012,0.7636,9.4910,0.9881,0.0385,5.7543,Low
SMP_12457,7.5021,1.1551,2.9943,0.3031,0.1493,0.1745,11.5066,0.5548,13.8893,0.7712,0.0237,6.8490,Medium
SMP_11924,6.2765,1.6928,1.4851,0.9916,0.1534,0.2591,17.1935,0.5178,13.2676,1.9478,0.0881,6.1271,Medium
SMP_09621,5.4040,1.2089,2.9955,0.8137,0.4170,0.2321,18.5425,0.7234,8.6115,1.2486,0.0431,4.5797,High
SMP_12451,5.0289,1.2606,1.6089,0.3842,0.1423,0.1563,18.9924,0.9019,7.1957,1.9311,0.0247,6.5493,High
SMP_10968,5.6695,1.4888,1.2076,0.1688,0.2072,0.3523,16.8350,0.9750,10.2175,2.8936,0.0757,5.9611,Medium
SMP_07908,4.1834,1.5741,3.3752,0.8739,0.0829,0.3858,16.9010,0.7089,6.0933,2.6352,0.0555,6.5953,High
SMP_10133,7.4010,1.5264,2.7908,0.6002,0.0603,0.3873,19.9356,1.1090,5.5265,2.8359,0.0201,4.6637,High
SMP_00038,7.2512,1.9473,3.4651,0.7781,0.2194,0.1335,17.7715,0.8909,9.2423,2.7659,0.0112,5.9779,High
SMP_00577,4.8023,1.2154,1.7297,0.2555,0.2208,0.4644,16.1535,0.7884,14.3442,0.6212,0.0211,6.1977,Medium
SMP_04823,7.5326,1.2214,2.0301,0.4400,0.0902,0.2695,14.7948,0.5187,9.8815,0.7346,0.0893,6.4505,Medium
SMP_03989,5.6283,1.6652,1.4287,0.2075,0.2256,0.2147,16.4910,1.1787,5.0447,2.7560,0.0434,6.4921,Medium
SMP_00714,4.2684,1.5938,2.9301,0.8454,0.1268,0.4590,16.5615,1.1173,9.8529,1.8551,0.0920,7.1998,High
SMP_14410,4.0997,1.3968,2.6409,0.3625,0.3160,0.2239,17.2084,0.8260,10.8175,2.1419,0.0562,6.7841,High
SMP_14939,6.0315,1.2276,3.3546,0.1874,0.1665,0.2373,14.2559,1.0069,14.2336,1.5592,0.0251,5.7830,Medium
SMP_08252,5.0299,1.4333,2.7255,0.1459,0.1325,0.1322,19.6782,0.9018,13.2035,1.1667,0.0896,6.3870,High
SMP_02336,5.7778,1.8995,1.8963,0.5325,0.4571,0.4209,12.4344,0.7274,8.5296,2.7819,0.0999,6.8221,Low
SMP_04746,6.1002,1.1663,2.6395,0.3944,0.0710,0.1315,14.2372,1.0786,8.1103,2.4154,0.0056,5.6812,Low
SMP_04421,5.3709,1.9833,1.4800,0.9997,0.0842,0.3853,17.4045,0.9758,12.7761,1.6796,0.0055,5.5733,Medium
SMP_14185,5.8288,1.6971,2.1691,0.5890,0.3021,0.3565,14.2380,0.6041,8.8999,2.6553,0.0295,6.2142,Medium
SMP_14427,6.8015,1.2947,2.8748,0.7568,0.1559,0.4982,14.6786,0.7712,7.8980,2.3862,0.0068,7.2963,High
SMP_00882,5.1873,1.3543,3.2649,0.9109,0.4895,0.4608,11.2738,1.0767,9.0984,2.9771,0.0473,6.1616,Low
SMP_00568,5.7331,1.7997,2.8487,0.4837,0.2002,0.2266,17.7400,0.5365,5.1283,2.4889,0.0478,4.8927,Medium
SMP_14245,7.7817,1.1533,2.5595,0.8430,0.0858,0.4874,16.1046,0.7557,10.6242,1.9135,0.0118,6.2101,High
SMP_04984,5.2982,1.8380,1.8629,0.6598,0.1367,0.2057,14.4788,0.7203,6.2915,1.7059,0.0512,4.9762,Low
SMP_02246,4.6674,1.2498,1.3363,0.8178,0.1530,0.1623,16.2312,0.5540,5.4491,0.7668,0.0001,6.5910,Medium
SMP_05271,7.7923,1.4539,2.1356,0.5462,0.2371,0.2790,14.6324,1.1987,6.1644,1.2134,0.0211,6.1326,Medium
SMP_04166,4.8549,1.1069,2.5051,0.8784,0.3144,0.2772,15.7821,0.8282,6.4189,2.3530,0.0534,5.6980,Low
SMP_08157,6.5306,1.4878,2.7321,0.3062,0.1141,0.4869,13.9153,0.7126,7.6534,2.0558,0.0997,7.1847,Medium
SMP_07821,7.8729,1.9272,1.2422,0.3991,0.1910,0.3216,10.9042,1.1453,12.8253,0.8070,0.0255,4.9292,Low
SMP_10072,7.2746,1.6309,1.4261,0.3914,0.4835,0.2448,18.3018,0.5983,14.8510,1.0286,0.0962,4.6491,High
SMP_08656,6.2666,1.9129,3.1805,0.1185,0.4931,0.3262,19.1599,0.6045,11.9637,1.6460,0.0135,4.5682,High
SMP_00240,5.1300,1.3531,3.2353,0.9519,0.4517,0.2678,17.8037,0.8335,9.9754,1.0118,0.0592,5.0585,High
SMP_12781,7.9637,1.8363,1.6589,0.2487,0.0770,0.2319,19.4496,0.8946,8.4354,0.5150,0.0576,7.3959,High
SMP_06455,7.7145,1.6112,1.7532,0.5409,0.2752,0.3102,14.9731,0.8933,8.9336,0.8655,0.0665,6.8775,High
SMP_06663,6.1705,1.6948,1.5338,0.4074,0.1628,0.4841,10.4297,0.5396,8.5574,1.8451,0.0329,7.0708,Low
SMP_01598,7.2085,1.7841,1.0540,0.4452,0.0810,0.4169,17.3727,1.1314,7.3641,1.6408,0.0185,5.6138,Medium
SMP_09665,7.9872,1.0892,2.3763,0.7273,0.1367,0.4112,15.1771,0.7614,8.6272,1.4142,0.0775,7.3822,High
SMP_11523,7.0681,1.5940,1.6866,0.2248,0.3503,0.1702,12.1150,0.6950,14.4849,2.2000,0.0928,5.2347,Low
SMP_01902,4.3782,1.4730,2.1624,0.6882,0.2620,0.1574,15.0781,1.1348,6.5945,2.2244,0.0594,6.7458,Medium
SMP_01181,4.4290,1.0926,2.7816,0.1627,0.2734,0.2891,13.1071,1.1093,6.7044,1.3812,0.0775,4.5913,Low
SMP_13143,5.1612,1.0420,2.1703,0.7783,0.1653,0.2384,11.9034,0.5740,13.8064,1.9225,0.0876,4.5660,Low
SMP_13205,7.2650,1.4867,2.2674,0.9709,0.1589,0.3846,16.3799,1.1762,10.6866,0.7671,0.0981,5.2260,Medium
SMP_08574,4.9603,1.7826,1.5398,0.9089,0.4688,0.1448,12.1688,0.7691,13.6710,0.8048,0.0345,6.6039,Low
SMP_03007,6.3192,1.6024,2.0461,0.4445,0.1605,0.2324,14.9835,0.6734,12.8284,2.2726,0.0270,4.7924,Medium
SMP_09454,7.6168,1.2837,3.1745,0.4994,0.1514,0.3643,10.3264,1.1007,5.6539,1.4968,0.0144,5.9117,Low
SMP_02782,7.0120,1.2462,1.6455,0.9711,0.4494,0.2274,18.2406,0.6133,6.9685,0.9530,0.0088,7.0641,High
SMP_09559,6.3567,1.4305,2.9658,0.2266,0.1603,0.4158,12.8120,0.5968,13.4297,2.4219,0.0639,6.4677,Medium
SMP_06111,6.5799,1.5121,1.0209,0.2365,0.3885,0.2191,11.1719,0.5357,13.5045,1.6792,0.0504,4.6841,Low
SMP_05734,5.7713,1.1527,1.1197,0.8977,0.2510,0.4000,14.9634,1.1158,12.4967,0.7137,0.0753,5.3005,Low
SMP_09186,6.2484,1.9767,2.9626,0.8431,0.4022,0.2770,18.0357,0.9416,7.2568,0.7375,0.0499,6.2488,High
SMP_12385,4.2035,1.6758,3.1664,0.3314,0.4099,0.4545,11.3718,0.7897,5.9232,0.5536,0.0765,4.7456,Low
SMP_08847,6.3197,1.4074,2.5158,0.1307,0.4571,0.1674,15.4024,0.7658,13.5069,2.9072,0.0063,5.1205,Medium
SMP_02830,4.7459,1.3361,2.5611,0.4480,0.3706,0.4948,13.7711,0.8239,6.6412,1.4806,0.0727,5.1523,Low
SMP_10736,7.6110,1.3697,2.6064,0.7750,0.4316,0.1167,15.0449,1.1283,7.9340,0.6859,0.0372,6.6464,High
SMP_09351,5.1098,1.5134,3.0409,0.1624,0.1295,0.4725,13.1813,0.7643,11.6589,1.4210,0.0231,7.4054,Medium
SMP_05278,4.3797,1.4502,1.1777,0.8532,0.4787,0.2192,15.3540,0.7084,8.7888,1.6914,0.0791,4.9410,Low
SMP_08255,4.4955,1.5988,2.8896,0.9619,0.2708,0.2064,18.6333,0.8085,6.2907,1.8052,0.0526,5.1877,Medium
SMP_04220,7.6943,1.8523,1.7943,0.8525,0.1453,0.1799,17.6754,0.7289,5.6480,2.3000,0.0990,6.1980,High
SMP_11443,5.6328,1.9419,1.6663,0.3217,0.3039,0.2973,10.9582,0.9249,12.4019,0.9903,0.0254,4.6980,Low
SMP_12848,6.9468,1.4414,2.3251,0.5272,0.2956,0.3031,14.5168,1.0646,11.4165,1.4606,0.0567,5.3111,Medium
SMP_13794,4.1071,1.3247,3.0982,0.3308,0.4291,0.3255,11.8282,0.5909,11.8499,1.0737,0.0930,6.9388,Low
SMP_05432,7.8366,1.4602,1.7812,0.9739,0.2218,0.1037,18.2011,0.6185,12.1792,0.5379,0.0111,5.9507,High
SMP_03414,4.2978,1.5607,1.8967,0.1871,0.1880,0.3698,18.8062,0.5661,10.4015,1.2403,0.0668,6.1484,High
SMP_11706,4.4353,1.8508,2.7191,0.3706,0.2507,0.2676,14.8369,0.7634,14.5653,1.3731,0.0390,7.0437,High
SMP_00907,6.3409,1.2809,3.2756,0.3737,0.2524,0.3176,11.0024,1.1526,8.7454,0.7020,0.0388,6.3007,Low
SMP_07761,6.7360,1.0657,1.8927,0.4975,0.1742,0.3160,12.3264,1.1297,6.4350,1.5652,0.0125,5.5748,Low
SMP_03694,4.7164,1.7926,1.6884,0.9534,0.4146,0.3739,17.2040,0.5334,10.6839,2.8527,0.0040,5.3731,Medium
SMP_13926,6.8798,1.3243,1.4644,0.6663,0.2454,0.2133,18.3748,1.1961,10.3055,0.7218,0.0136,6.8828,High
SMP_03119,7.6425,1.7936,2.2782,0.4289,0.2517,0.4608,11.8465,1.0648,5.1820,2.8015,0.0501,5.1803,Low
SMP_12506,4.6894,1.2242,1.5104,0.3028,0.1444,0.3984,15.9140,0.6634,14.3196,0.5291,0.0686,6.1302,Medium
